|SALESCLOSEPRICE|LISTPRICE|ORIGINALLISTPRICE|FOUNDATIONSIZE|DAYSONMARKET|FIREPLACES|SQFTABOVEGROUND|TAXES|TAXWITHASSESSMENTS|LIVINGAREA|YEARBUILT|ACRES|BATHSFULL|BATHSHALF|BATHQUARTER|BATHSTHREEQUARTER|BATHSTOTAL|BEDROOMS|SQFTBELOWGROUND|ASSOCIATIONFEE|ASSESSEDVALUATION|LIST_YEAR|LIST_MONTH|LIST_WEEKOFYEAR|LIST_DAYOFMONTH|LIST_DAYOFYEAR|WALKSCORE|BIKESCORE|MORTGAGE30US|MORTGAGE30US-1WK|MORTGAGE30US-2WK|MORTGAGE30US-3WK|MORTGAGE30US-4WK|PERCENT_OLDER_AGE_HOMES|PERCENT_SIMILAR_AGE_HOMES|PERCENT_NEWER_AGE_HOMES|PERCENT_BIGGER_SIZE_HOMES|PERCENT_SIMILAR_SIZE_HOMES|PERCENT_SMALLER_SIZE_HOMES|LISTING_TO_MEDIAN_RATIO|LISTING_PRICE_PER_SQFT|SQFT_TOTAL|ASSESSED_TO_LIST|TAX_TO_LIST|BED_TO_BATHS|PRICE_REDUCTION_PERCENT|FENCE_WIRE|FENCE_ELECTRIC|FENCE_NAN|FENCE_PARTIAL|FENCE_RAIL|FENCE_OTHER|FENCE_CHAINLINK|FENCE_FULL|FENCE_NONE|FENCE_PRIVACY|FENCE_WOOD|FENCE_INVISIBLE|ROOF_ASPHALTSHINGLES|ROOF_SHAKES|ROOF_NAN|ROOF_UNSPECIFIEDSHINGLE|ROOF_SLATE|ROOF_PITCHED|ROOF_FLAT|ROOF_TAR/GRAVEL|ROOF_OTHER|ROOF_METAL|ROOF_TILE|ROOF_RUBBER|ROOF_WOODSHINGLES|ROOF_AGEOVER8YEARS|ROOF_AGE8YEARSORLESS|POOLDESCRIPTION_NAN|POOLDESCRIPTION_HEATED|POOLDESCRIPTION_NONE|POOLDESCRIPTION_SHARED|POOLDESCRIPTION_INDOOR|POOLDESCRIPTION_OUTDOOR|POOLDESCRIPTION_ABOVEGROUND|POOLDESCRIPTION_BELOWGROUND|GARAGEDESCRIPTION_ASSIGNED|GARAGEDESCRIPTION_TANDEM|GARAGEDESCRIPTION_UNCOVERED/OPEN|GARAGEDESCRIPTION_TUCKUNDER|GARAGEDESCRIPTION_DRIVEWAY-ASPHALT|GARAGEDESCRIPTION_HEATEDGARAGE|GARAGEDESCRIPTION_UNDERGROUNDGARAGE|GARAGEDESCRIPTION_DRIVEWAY-SHARED|GARAGEDESCRIPTION_CONTRACTPKGREQUIRED|GARAGEDESCRIPTION_GARAGEDOOROPENER|GARAGEDESCRIPTION_MOREPARKINGOFFSITEFORFEE|GARAGEDESCRIPTION_VALETPARKINGFORFEE|GARAGEDESCRIPTION_OTHER|GARAGEDESCRIPTION_MOREPARKINGONSITEFORFEE|GARAGEDESCRIPTION_DRIVEWAY-OTHERSURFACE|GARAGEDESCRIPTION_DETACHEDGARAGE|GARAGEDESCRIPTION_SECURED|GARAGEDESCRIPTION_CARPORT|GARAGEDESCRIPTION_DRIVEWAY-CONCRETE|GARAGEDESCRIPTION_ON-STREETPARKINGONLY|GARAGEDESCRIPTION_COVERED|GARAGEDESCRIPTION_INSULATEDGARAGE|GARAGEDESCRIPTION_UNASSIGNED|GARAGEDESCRIPTION_NONE|GARAGEDESCRIPTION_DRIVEWAY-GRAVEL|GARAGEDESCRIPTION_NOINTACCESSTODWELLING|GARAGEDESCRIPTION_UNITSVARY|GARAGEDESCRIPTION_ATTACHEDGARAGE|APPLIANCES_NAN|APPLIANCES_COOKTOP|APPLIANCES_WALLOVEN|APPLIANCES_WATERSOFTENER-OWNED|APPLIANCES_DISPOSAL|APPLIANCES_DISHWASHER|APPLIANCES_OTHER|APPLIANCES_INDOORGRILL|APPLIANCES_WASHER|APPLIANCES_RANGE|APPLIANCES_REFRIGERATOR|APPLIANCES_FURNACEHUMIDIFIER|APPLIANCES_TANKLESSWATERHEATER|APPLIANCES_ELECTRONICAIRFILTER|APPLIANCES_MICROWAVE|APPLIANCES_EXHAUSTFAN/HOOD|APPLIANCES_NONE|APPLIANCES_CENTRALVACUUM|APPLIANCES_TRASHCOMPACTOR|APPLIANCES_AIR-TO-AIREXCHANGER|APPLIANCES_DRYER|APPLIANCES_FREEZER|APPLIANCES_WATERSOFTENER-RENTED|EXTERIOR_SHAKES|EXTERIOR_CEMENTBOARD|EXTERIOR_BLOCK|EXTERIOR_VINYL|EXTERIOR_FIBERBOARD|EXTERIOR_OTHER|EXTERIOR_METAL|EXTERIOR_BRICK/STONE|EXTERIOR_STUCCO|EXTERIOR_ENGINEEREDWOOD|EXTERIOR_WOOD|DININGROOMDESCRIPTION_EATINKITCHEN|DININGROOMDESCRIPTION_NAN|DININGROOMDESCRIPTION_OTHER|DININGROOMDESCRIPTION_LIVING/DININGROOM|DININGROOMDESCRIPTION_SEPARATE/FORMALDININGROOM|DININGROOMDESCRIPTION_KITCHEN/DININGROOM|DININGROOMDESCRIPTION_INFORMALDININGROOM|DININGROOMDESCRIPTION_BREAKFASTAREA|BASEMENT_FINISHED(LIVABLE)|BASEMENT_PARTIAL|BASEMENT_SUMPPUMP|BASEMENT_INSULATINGCONCRETEFORMS|BASEMENT_CRAWLSPACE|BASEMENT_PARTIALFINISHED|BASEMENT_CONCRETEBLOCK|BASEMENT_DRAINAGESYSTEM|BASEMENT_POUREDCONCRETE|BASEMENT_UNFINISHED|BASEMENT_DRAINTILED|BASEMENT_WOOD|BASEMENT_FULL|BASEMENT_EGRESSWINDOWS|BASEMENT_DAY/LOOKOUTWINDOWS|BASEMENT_SLAB|BASEMENT_STONE|BASEMENT_NONE|BASEMENT_WALKOUT|BATHDESC_MAINFLOOR1/2BATH|BATHDESC_TWOMASTERBATHS|BATHDESC_MASTERWALK-THRU|BATHDESC_WHIRLPOOL|BATHDESC_NAN|BATHDESC_3/4BASEMENT|BATHDESC_TWOBASEMENTBATHS|BATHDESC_OTHER|BATHDESC_3/4MASTER|BATHDESC_MAINFLOOR3/4BATH|BATHDESC_FULLMASTER|BATHDESC_MAINFLOORFULLBATH|BATHDESC_WALK-INSHOWER|BATHDESC_SEPARATETUB&SHOWER|BATHDESC_FULLBASEMENT|BATHDESC_BASEMENT|BATHDESC_WALKTHRU|BATHDESC_BATHROOMENSUITE|BATHDESC_PRIVATEMASTER|BATHDESC_JACK&JILL3/4|BATHDESC_UPPERLEVEL1/2BATH|BATHDESC_ROUGHIN|BATHDESC_UPPERLEVELFULLBATH|BATHDESC_1/2MASTER|BATHDESC_1/2BASEMENT|BATHDESC_JACKANDJILL|BATHDESC_UPPERLEVEL3/4BATH|ZONING_INDUSTRIAL|ZONING_BUSINESS/COMMERCIAL|ZONING_OTHER|ZONING_RESIDENTIAL-SINGLE|ZONING_RESIDENTIAL-MULTI-FAMILY|COOLINGDESCRIPTION_WINDOW|COOLINGDESCRIPTION_WALL|COOLINGDESCRIPTION_DUCTLESSMINI-SPLIT|COOLINGDESCRIPTION_NONE|COOLINGDESCRIPTION_GEOTHERMAL|COOLINGDESCRIPTION_CENTRAL|CITY:LELM-LAKEELMO|CITY:MAPW-MAPLEWOOD|CITY:OAKD-OAKDALE|CITY:STP-SAINTPAUL|CITY:WB-WOODBURY|LISTTYPE:EXCLUSIVEAGENCY|LISTTYPE:EXCLUSIVERIGHT|LISTTYPE:EXCLUSIVERIGHTWITHEXCLUSIONS|LISTTYPE:OTHER|LISTTYPE:SERVICEAGREEMENT|SCHOOLDISTRICTNUMBER:6-SOUTHST.PAUL|SCHOOLDISTRICTNUMBER:622-NORTHSTPAUL-MAPLEWOOD|SCHOOLDISTRICTNUMBER:623-ROSEVILLE|SCHOOLDISTRICTNUMBER:624-WHITEBEARLAKE|SCHOOLDISTRICTNUMBER:625-ST.PAUL|SCHOOLDISTRICTNUMBER:832-MAHTOMEDI|SCHOOLDISTRICTNUMBER:833-SOUTHWASHINGTONCOUNTY|SCHOOLDISTRICTNUMBER:834-STILLWATER|POTENTIALSHORTSALE:NO|POTENTIALSHORTSALE:NOTDISCLOSED|STYLE:(CC)CONVERTEDMANSION|STYLE:(CC)HIGHRISE(4+LEVELS)|STYLE:(CC)LOWRISE(3-LEVELS)|STYLE:(CC)MANOR/VILLAGE|STYLE:(CC)TWOUNIT|STYLE:(SF)FOURORMORELEVELSPLIT|STYLE:(SF)MODIFIEDTWOSTORY|STYLE:(SF)MORETHANTWOSTORIES|STYLE:(SF)ONE1/2STORIES|STYLE:(SF)ONESTORY|STYLE:(SF)OTHER|STYLE:(SF)SPLITENTRY(BI-LEVEL)|STYLE:(SF)THREELEVELSPLIT|STYLE:(SF)TWOSTORIES|STYLE:(TH)DETACHED|STYLE:(TH)QUAD/4CORNERS|STYLE:(TH)SIDEXSIDE|STYLE:(TW)TWINHOME|ASSUMABLEMORTGAGE:INFORMATIONCOMING|ASSUMABLEMORTGAGE:NOTASSUMABLE|ASSUMABLEMORTGAGE:YESW/QUALIFYING|ASSUMABLEMORTGAGE:YESW/NOQUALIFYING|ASSESSMENTPENDING:NO|ASSESSMENTPENDING:UNKNOWN|ASSESSMENTPENDING:YES|
|381970|381505|381505|980|0|1|2200|0|0.0|2200|2017|0.113|1|1|0|1.0|3|3|0|125|0.0|2017|10|41|11|284|14.0|null|3.91|3.85|3.83|3.83|3.78|81.2|18.8|0.0|49.8|11.9|2.7|0.7979323052725588|173.41136363636363|2200|0.0|0.0|1.0|0.0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|null|null|null|null|null|null|null|null|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|
|375000|383000|400000|1568|71|1|2272|2664|2664.0|2272|2003|0.084|2|1|0|0.0|3|3|0|253|3.0|2017|7|27|9|190|21.0|null|3.96|3.88|3.9|3.91|3.89|81.2|18.8|0.0|49.8|11.9|2.7|0.8010591549767108|168.57394366197184|2272|7.83289817232376E-6|0.006955613577023499|1.0|0.04249999999999998|null|null|null|null|null|null|null|null|null|null|null|null|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|null|null|null|null|null|null|null|null|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|
|380000|384900|384900|1124|14|1|2437|184|184.0|2437|2017|0.21|2|1|0|0.0|3|4|0|120|0.0|2017|5|19|11|131|21.0|null|4.05|4.02|4.03|3.97|4.08|81.2|18.8|0.0|14.0|35.8|14.600000000000001|0.8050330776776395|157.9400902749282|2437|0.0|4.780462457781242E-4|1.3333333333333333|0.0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|1|0|0|
|389900|389900|394900|1124|72|1|2428|184|184.0|2428|2017|0.19|2|1|0|0.0|3|4|0|125|0.0|2017|4|17|29|119|18.0|null|4.03|3.97|4.08|4.1|4.14|81.2|18.8|0.0|14.0|35.8|14.600000000000001|0.8154907689958734|160.5848434925865|2428|0.0|4.719158758656065...|1.3333333333333333|0.012661433274246625|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|1|0|0|
|382500|390000|400000|1240|27|1|2304|3258|3258.0|2304|2002|0.31|2|1|0|0.0|3|4|0|450|0.0|2017|9|37|12|255|4.0|null|3.78|3.78|3.82|3.86|3.89|81.2|18.8|0.0|14.0|35.8|14.600000000000001|0.815699922822238|169.27083333333334|2304|0.0|0.008353846153846154|1.3333333333333333|0.025000000000000022|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|1|0|0|
|386000|392500|392500|1106|26|1|1930|3238|3238.0|2730|1990|1.5|2|1|0|0.0|3|3|800|0|0.0|2017|4|15|13|103|21.0|null|4.08|4.1|4.14|4.23|4.3|32.2|49.0|18.8|49.8|11.9|2.7|0.820928768481355|143.77289377289378|2730|0.0|0.008249681528662421|1.0|0.0|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|
|394900|394900|419900|1295|66|1|2768|184|184.0|2768|2017|0.24|2|1|0|0.0|3|4|0|125|0.0|2017|7|28|14|195|12.0|null|4.03|3.96|3.88|3.9|3.91|81.2|18.8|0.0|14.0|35.8|14.600000000000001|0.8259484603141072|142.66618497109826|2768|0.0|4.659407444922765E-4|1.3333333333333333|0.05953798523457965|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|null|null|null|null|null|null|null|null|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|1|0|0|
|394900|394900|424900|1250|146|1|2500|3699|3702.0|3200|2001|0.38299999999999995|2|1|0|0.0|3|4|700|450|3.0|2017|6|24|16|167|4.0|null|3.91|3.89|3.94|3.95|4.02|81.2|18.8|0.0|14.0|35.8|14.600000000000001|0.8259484603141072|123.40625|3200|7.596859964547987E-6|0.009366928336287668|1.3333333333333333|0.07060484819957635|null|null|null|null|null|null|null|null|null|null|null|null|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|null|null|null|null|null|null|null|null|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|
|426000|399900|399900|1176|2|1|2072|3295|3298.0|2822|1989|1.5130000000000001|2|1|0|1.0|4|4|750|0|3.0|2017|7|30|24|205|21.0|null|3.92|3.96|4.03|3.96|3.88|32.2|49.0|18.8|14.0|35.8|14.600000000000001|0.836406151632341|141.70800850460665|2822|7.501875468867216...|0.008239559889972494|1.0|0.0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|
|415000|399900|414900|1139|35|0|2624|184|184.0|2624|2017|0.26|2|1|0|0.0|3|4|0|125|0.0|2017|4|16|20|110|0.0|null|3.97|4.08|4.1|4.14|4.23|81.2|18.8|0.0|14.0|35.8|14.600000000000001|0.836406151632341|152.40091463414635|2624|0.0|4.601150287571893E-4|1.3333333333333333|0.03615328994938538|null|null|null|null|null|null|null|null|null|null|null|null|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|null|null|null|null|null|null|null|null|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|0|0|0|1|0|0|0|0|0|0|0|null|null|null|null|null|null|null|null|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|1|0|0|
|384000|399900|409900|1806|51|0|1566|3183|3186.0|2872|1985|1.682|1|0|0|2.0|3|5|1306|0|3.0|2017|3|10|11|70|0.0|null|4.21|4.1|4.16|4.15|4.17|32.2|49.0|18.8|0.0|14.0|50.4|0.836406151632341|139.2409470752089|2872|7.501875468867216...|0.007959489872468117|1.6666666666666667|0.024396194193705756|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|null|null|null|null|null|null|null|null|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|0|0|0|1|0|0|0|0|0|0|0|null|null|null|null|null|null|null|null|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|
|410000|400000|400000|1013|16|1|1987|3805|3808.0|1987|1978|6.035|1|1|0|0.0|2|4|0|0|3.0|2017|7|27|5|186|6.0|null|3.96|3.88|3.9|3.91|3.89|32.2|49.0|18.8|14.0|35.8|14.600000000000001|0.8366153054587057|201.30850528434826|1987|7.5E-6|0.0095125|2.0|0.0|null|null|null|null|null|null|null|null|null|null|null|null|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|null|null|null|null|null|null|null|null|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|
|400690|400690|400690|1890|0|1|1890|202|202.0|1890|2017|0.149|1|0|0|1.0|2|2|0|125|0.0|2017|6|25|21|172|20.0|null|3.9|3.91|3.89|3.94|3.95|81.2|18.8|0.0|61.699999999999996|2.7|0.0|0.838058466860622|212.005291005291|1890|0.0|5.041303751029474E-4|1.0|0.0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|null|null|null|null|null|null|null|null|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|
|404446|404446|404446|1893|0|1|1893|202|202.0|1893|2017|0.14|2|0|0|0.0|2|3|0|125|0.0|2017|6|25|20|171|null|null|3.9|3.91|3.89|3.94|3.95|81.2|18.8|0.0|49.8|11.9|2.7|0.8459142845788792|213.65346011621764|1893|0.0|4.99448628494286E-4|1.5|0.0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|null|null|null|null|null|null|null|null|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|
|407000|407000|407000|1160|39|1|2594|186|186.0|2594|2017|0.13|2|1|0|0.0|3|4|0|175|0.0|2017|7|28|12|193|0.0|null|4.03|3.96|3.88|3.9|3.91|81.2|18.8|0.0|14.0|35.8|14.600000000000001|0.851256073304233|156.90053970701618|2594|0.0|4.57002457002457E-4|1.3333333333333333|0.0|null|null|null|null|null|null|null|null|null|null|null|null|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|
|405000|409900|425000|1290|18|1|2016|3524|3524.0|3026|1998|2.542|1|0|0|2.0|3|5|1010|0|0.0|2017|7|28|10|191|21.0|null|4.03|3.96|3.88|3.9|3.91|32.2|49.0|18.8|0.0|14.0|50.4|0.8573215342688086|135.45935228023794|3026|0.0|0.008597218833861917|1.6666666666666667|0.03552941176470592|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|null|null|null|null|null|null|null|null|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|
